force,x,y,strain,Z1,Z2,Z3,Z4,Z5,Z6,Z1-Z4,Z2-Z6,Z3-Z5,Tforce
4,-1,1,0,1310545.6,3615678,3428145.6,1254287.5,3572156,3780465,56258.1,-164787,-144010.4,4.00E+00
4,-1,1,0,1309014,3604959,3427723.2,1256487.5,3563266,3789565,52526.5,-184606,-135542.8,3.99E+00
4,-1,1,0,1309946.4,3599343,3424423.2,1255325,3567424,3781726,54621.4,-182383,-143000.8,4.00E+00
4,-1,1,0,1311751,3606012,3442520.4,1254300,3577658,3778970,57451,-172958,-135137.6,3.98E+00
4,-1,1,0,1309205.8,3604162.5,3426627.6,1253287.5,3572716,3765138,55918.3,-160975.5,-146088.4,3.99E+00
4,-1,1,0,1307964,3595576.5,3424700.4,1255737.5,3567858,3780205,52226.5,-184628.5,-143157.6,3.98E+00
4,-2,1,0,1470532,3717312.5,3731428.8,649837.5,2892400,3134184.9,820694.5,583127.6,839028.8,4.14E+00
4,-2,1,0,1474256,3718037.5,3733606.8,637697.5,2877896,3121124.3,836558.5,596913.2,855710.8,4.13E+00
4,-2,1,0,1476370,3730100,3731534.4,635060,2864708,3107651.4,841310,622448.6,866826.4,4.14E+00
4,-2,1,0,1476510,3711512.5,3734372.4,629698.75,2861334,3110377.9,846811.25,601134.6,873038.4,4.13E+00
4,-2,1,0,1477980,3725600,3728287.2,629031.25,2855090,3107824.3,848948.75,617775.7,873197.2,4.13E+00
4,-2,1,0,1479170,3748987.5,3731851.2,626875,2858688,3104525.9,852295,644461.6,873163.2,4.12E+00
4,-2,1,0,1476706,3736850,3728181.6,625752.5,2861110,3097836,850953.5,639014,867071.6,4.12E+00
4,-2,1,0,1479520,3730887.5,3724195.2,625843.75,2858170,3107225.8,853676.25,623661.7,866025.2,4.12E+00
4,-2,1,0,1479324,3728400,3726822,625297.5,2854502,3098753.7,854026.5,629646.3,872320,4.12E+00
4,-2,1,0,1476692,3725887.5,3723271.2,625042.5,2853788,3104313.1,851649.5,621574.4,869483.2,4.12E+00
4,-2,1,0,1477686,3711412.5,3717463.2,625201.25,2852206,3096040.5,852484.75,615372,865257.2,4.12E+00
4,-2,1,0,1477266,3716900,3721106.4,624327.5,2855650,3094524.3,852938.5,622375.7,865456.4,4.12E+00
4,-2,1,0,1475558,3714037.5,3730333.2,624266.25,2851128,3101998.9,851291.75,612038.6,879205.2,4.12E+00
4,-2,1,0,1476090,3731812.5,3721740,624301.25,2853914,3100682.2,851788.75,631130.3,867826,4.11E+00
4,-2,1,0,1476930,3722700,3728960.4,624175,2850106,3089709.7,852755,632990.3,878854.4,4.12E+00
4,-2,1,0,1476622,3721587.5,3728881.2,623313.75,2853536,3087648.2,853308.25,633939.3,875345.2,4.11E+00
4,-2,1,0,1478540,3709500,3741064.8,623575,2844436,3087701.4,854965,621798.6,896628.8,4.12E+00
4,-2,1,0,1476972,3727375,3727838.4,623636.25,2849294,3098235,853335.75,629140,878544.4,4.10E+00
4,-2,1,0,1478708,3718012.5,3732907.2,623917.5,2850372,3096346.4,854790.5,621666.1,882535.2,4.11E+00
4,-2,1,0,1477392,3741112.5,3731560.8,623882.5,2858548,3099644.8,853509.5,641467.7,873012.8,4.10E+00
4,-2,1,0,1478624,3720862.5,3734464.8,623510,2857260,3109526.7,855114,611335.8,877204.8,4.12E+00
4,-2,1,0,1477434,3724900,3721357.2,623296.25,2854670,3098394.6,854137.75,626505.4,866687.2,4.12E+00
4,-2,1,0,1477518,3732187.5,3728287.2,622955,2855160,3089989,854563,642198.5,873127.2,4.12E+00
4,-2,1,0,1475670,3721812.5,3727389.6,623471.25,2854040,3097663.1,852198.75,624149.4,873349.6,4.11E+00
4,-2,1,0,1479100,3714225,3732524.4,623312.5,2851016,3089882.6,855787.5,624342.4,881508.4,4.10E+00
4,-2,1,0,1476076,3729262.5,3733857.6,622417.5,2852262,3093181,853658.5,636081.5,881595.6,4.10E+00
4,-2,1,0,1475698,3723987.5,3726478.8,624013.75,2850890,3091784.5,851684.25,632203,875588.8,4.09E+00
4,-2,1,0,1476328,3722225,3726505.2,622855,2850414,3095721.3,853473,626503.7,876091.2,4.10E+00
4,-2,1,0,1476650,3717137.5,3737474.4,622490,2851044,3087967.4,854160,629170.1,886430.4,4.10E+00
4,-2,1,0,1476622,3717050,3725924.4,622391.25,2849644,3091877.6,854230.75,625172.4,876280.4,4.10E+00
4,-2,1,0,1475978,3729575,3747810,622685,2847768,3091757.9,853293,637817.1,900042,4.10E+00
4,-2,1,0,1477770,3731637.5,3732973.2,622193.75,2849028,3095096.2,855576.25,636541.3,883945.2,4.11E+00
4,-2,1,0,1476440,3725537.5,3736735.2,621823.75,2852458,3089377.2,854616.25,636160.3,884277.2,4.11E+00
4,-2,1,0,1479590,3717137.5,3741078,621838.75,2847754,3092555.9,857751.25,624581.6,893324,4.10E+00
4,-2,1,0,1478260,3726537.5,3740642.4,621671.25,2852934,3097623.2,856588.75,628914.3,887708.4,4.11E+00
4,-2,1,0,1477042,3732887.5,3721726.8,621632.5,2858464,3090973.2,855409.5,641914.3,863262.8,4.11E+00
4,-2,1,0,1480136,3722300,3729237.6,621506.25,2850582,3091811.1,858629.75,630488.9,878655.6,4.11E+00
4,-2,1,0,1476748,3715587.5,3734174.4,621313.75,2862230,3093606.6,855434.25,621980.9,871944.4,4.10E+00
4,-2,1,0,1475754,3714762.5,3723429.6,621318.75,2851758,3094537.6,854435.25,620224.9,871671.6,4.10E+00
4,-2,1,0,1476174,3724462.5,3721885.2,620713.75,2845276,3088326.5,855460.25,636136,876609.2,4.10E+00
4,-2,1,0,1477630,3711625,3728221.2,620518.75,2850344,3092888.4,857111.25,618736.6,877877.2,4.09E+00
4,-2,1,0,1477224,3720812.5,3733290,621412.5,2853746,3086836.9,855811.5,633975.6,879544,4.09E+00
4,-2,1,0,1476370,3723875,3733540.8,621311.25,2843750,3086531,855058.75,637344,889790.8,4.08E+00
4,-2,1,0,1475446,3732350,3724987.2,621096.25,2844940,3088180.2,854349.75,644169.8,880047.2,4.08E+00
4,-2,1,0,1477406,3730887.5,3743836.8,621408.75,2850162,3089882.6,855997.25,641004.9,893674.8,4.08E+00
4,-2,1,0,1477728,3731300,3728511.6,622173.75,2850064,3094444.5,855554.25,636855.5,878447.6,4.09E+00
4,-2,1,0,1478344,3720125,3738820.8,621737.5,2850064,3090999.8,856606.5,629125.2,888756.8,4.08E+00
4,-2,1,0,1477028,3719687.5,3732366,621991.25,2854684,3100815.2,855036.75,618872.3,877682,4.09E+00
4,-2,1,0,1477588,3720462.5,3726861.6,621673.75,2854432,3097716.3,855914.25,622746.2,872429.6,4.09E+00
4,-2,1,0,1475670,3716912.5,3724960.8,620901.25,2850890,3099179.3,854768.75,617733.2,874070.8,4.09E+00
4,-2,1,0,1475250,3712687.5,3716407.2,622130,2848762,3081344,853120,631343.5,867645.2,4.09E+00
4,-2,1,0,1476594,3719650,3718994.4,621788.75,2845584,3083099.6,854805.25,636550.4,873410.4,4.07E+00
4,-2,1,0,1474508,3715725,3731521.2,621798.75,2850526,3092117,852709.25,623608,880995.2,4.08E+00
4,-2,1,0,1474746,3722737.5,3716565.6,622138.75,2849756,3087422.1,852607.25,635315.4,866809.6,4.09E+00
4,-2,1,0,1475082,3708062.5,3730359.6,622001.25,2849756,3087196,853080.75,620866.5,880603.6,4.07E+00
4,-2,1,0,1473878,3720987.5,3729844.8,620580,2843414,3084176.9,853298,636810.6,886430.8,4.07E+00
4,-2,1,0,1476118,3729200,3735283.2,620666.25,2851562,3086145.3,855451.75,643054.7,883721.2,4.07E+00
4,-2,1,0,1476440,3720200,3736154.4,620481.25,2849098,3095176,855958.75,625024,887056.4,4.08E+00
4,-2,1,0,1478274,3719412.5,3728128.8,620817.5,2852248,3088792,857456.5,630620.5,875880.8,4.07E+00
4,-2,1,0,1478582,3726437.5,3748404,620738.75,2850778,3098181.8,857843.25,628255.7,897626,4.08E+00
4,-2,1,0,1477532,3734600,3733686,620886.25,2848678,3088512.7,856645.75,646087.3,885008,4.08E+00
4,-2,1,0,1479296,3714050,3736378.8,620340,2854488,3083698.1,858956,630351.9,881890.8,4.08E+00
4,-2,1,0,1476692,3725412.5,3732418.8,620182.5,2850820,3090813.6,856509.5,634598.9,881598.8,4.08E+00
4,-2,1,0,1478232,3717475,3726782.4,620275,2854838,3087528.5,857957,629946.5,871944.4,4.09E+00
4,-2,1,0,1473374,3720425,3731679.6,620232.5,2850554,3086757.1,853141.5,633667.9,881125.6,4.09E+00
4,-2,1,0,1475026,3721775,3715984.8,620295,2845626,3085786.2,854731,635988.8,870358.8,4.08E+00
4,-2,1,0,1475152,3712900,3725026.8,619557.5,2846676,3085626.6,855594.5,627273.4,878350.8,4.08E+00
4,-2,1,0,1474914,3708612.5,3729330,620496.25,2845220,3084456.2,854417.75,624156.3,884110,4.07E+00
4,-2,1,0,1475306,3713550,3738306,620065,2844660,3091957.4,855241,621592.6,893646,4.08E+00
4,-2,1,0,1476804,3730575,3734306.4,620623.75,2850386,3090773.7,856180.25,639801.3,883920.4,4.07E+00
4,-2,1,0,1476216,3729987.5,3742490.4,619953.75,2849056,3089523.5,856262.25,640464,893434.4,4.07E+00
4,-2,1,0,1478820,3726112.5,3727772.4,622557.5,2851800,3089496.9,856262.5,636615.6,875972.4,4.06E+00
4,-2,1,0,1479296,3720187.5,3739982.4,620253.75,2850946,3089842.7,859042.25,630344.8,889036.4,4.07E+00
4,-2,1,0,1475992,3709587.5,3736326,619890,2852542,3082647.4,856102,626940.1,883784,4.07E+00
4,-2,1,0,1476986,3715937.5,3737236.8,620288.75,2840978,3091598.3,856697.25,624339.2,896258.8,4.07E+00
4,-2,1,0,1476552,3724550,3733052.4,619950,2842616,3078657.4,856602,645892.6,890436.4,4.06E+00
4,-2,1,0,1477994,3722125,3744034.8,619745,2841706,3091332.3,858249,630792.7,902328.8,4.07E+00
4,-2,1,0,1476062,3727012.5,3734940,620223.75,2846340,3087049.7,855838.25,639962.8,888600,4.07E+00
4,-2,1,0,1477756,3726775,3729937.2,620020,2848328,3089191,857736,637584,881609.2,4.06E+00
4,-2,1,0,1475460,3728175,3724102.8,619891.25,2854194,3082261.7,855568.75,645913.3,869908.8,4.07E+00
4,-2,1,0,1475866,3717125,3726003.6,619756.25,2845150,3080067.2,856109.75,637057.8,880853.6,4.08E+00
4,-2,1,0,1473990,3718325,3736590,619993.75,2844912,3081902.6,853996.25,636422.4,891678,4.06E+00
4,-2,1,0,1476496,3716087.5,3742714.8,619941.25,2845738,3088499.4,856554.75,627588.1,896976.8,4.07E+00
4,-2,1,0,1477056,3735625,3737144.4,619502.5,2844604,3093899.2,857553.5,641725.8,892540.4,4.07E+00
4,-2,1,0,1478162,3723537.5,3727178.4,619657.5,2844338,3093739.6,858504.5,629797.9,882840.4,4.07E+00
4,-2,1,0,1476734,3721450,3738820.8,625568.75,2859766,3100974.8,851165.25,620475.2,879054.8,4.06E+00
4,-2,1,0,1477434,3710550,3724551.6,624996.25,2866052,3096678.9,852437.75,613871.1,858499.6,4.06E+00
4,-2,1,0,1477994,3711762.5,3724921.2,625001.25,2856448,3086358.1,852992.75,625404.4,868473.2,4.05E+00
4,-2,1,0,1475964,3721812.5,3736999.2,625267.5,2853340,3097423.7,850696.5,624388.8,883659.2,4.05E+00
4,-2,1,0,1477630,3740875,3730531.2,624933.75,2852584,3092915,852696.25,647960,877947.2,4.06E+00
4,-2,1,0,1478274,3729175,3728722.8,624637.5,2853844,3099033,853636.5,630142,874878.8,4.05E+00
4,-2,1,0,1475628,3707987.5,3730016.4,624698.75,2850862,3088366.4,850929.25,619621.1,879154.4,4.06E+00
4,-2,1,0,1474844,3717225,3743876.4,624933.75,2847124,3095428.7,849910.25,621796.3,896752.4,4.05E+00
4,-2,1,0,1476440,3716487.5,3728181.6,624975,2854992,3096612.4,851465,619875.1,873189.6,4.06E+00
4,-2,1,0,1478120,3731287.5,3728287.2,625466.25,2853396,3099498.5,852653.75,631789,874891.2,4.06E+00
4,-2,1,0,1475068,3731987.5,3717634.8,624923.75,2859444,3090547.6,850144.25,641439.9,858190.8,4.06E+00
4,-2,1,0,1474130,3732550,3730874.4,624878.75,2847894,3087847.7,849251.25,644702.3,882980.4,4.05E+00
4,-2,1,0,1477070,3718675,3729488.4,624847.5,2862510,3098873.4,852222.5,619801.6,866978.4,4.07E+00
4,-2,1,0,1475446,3715375,3730953.6,624758.75,2852136,3098514.3,850687.25,616860.7,878817.6,4.05E+00
4,-2,1,0,1476076,3731700,3722558.4,625058.75,2851030,3096665.6,851017.25,635034.4,871528.4,4.05E+00
4,-2,1,0,1476426,3729375,3729145.2,625455,2853732,3092289.9,850971,637085.1,875413.2,4.07E+00
4,-2,1,0,1476090,3718025,3721132.8,624743.75,2851240,3102530.9,851346.25,615494.1,869892.8,4.07E+00
4,-2,1,0,1476370,3712600,3744391.2,624435,2853312,3098673.9,851935,613926.1,891079.2,4.06E+00
4,-2,1,0,1475698,3733137.5,3723574.8,624817.5,2847992,3092303.2,850880.5,640834.3,875582.8,4.06E+00
4,-2,1,0,1474200,3724225,3736524,624957.5,2854768,3093766.2,849242.5,630458.8,881756,4.07E+00
4,-2,1,0,1476538,3720962.5,3726531.6,625097.5,2861138,3092103.7,851440.5,628858.8,865393.6,4.05E+00
4,-2,1,0,1476286,3715200,3717436.8,624211.25,2849350,3096599.1,852074.75,618600.9,868086.8,4.06E+00
4,-2,1,0,1476650,3726550,3728590.8,624695,2844436,3096891.7,851955,629658.3,884154.8,4.06E+00
4,-2,1,0,1478078,3737275,3717740.4,625000,2852948,3096918.3,853078,640356.7,864792.4,4.06E+00
4,-2,1,0,1474886,3720500,3730491.6,624580,2851030,3093473.6,850306,627026.4,879461.6,4.06E+00
4,-2,1,0,1477056,3728687.5,3719232,624748.75,2851044,3085334,852307.25,643353.5,868188,4.07E+00
4,-2,1,0,1475992,3710575,3736286.4,624248.75,2852486,3085360.6,851743.25,625214.4,883800.4,4.06E+00
4,-2,1,0,1477854,3734937.5,3743942.4,624818.75,2855874,3093646.5,853035.25,641291,888068.4,4.06E+00
4,-2,1,0,1479226,3716837.5,3734887.2,624695,2854110,3093633.2,854531,623204.3,880777.2,4.06E+00
4,-2,1,0,1476902,3711837.5,3729541.2,624286.25,2853018,3090853.5,852615.75,620984,876523.2,4.06E+00
4,-2,1,0,1476426,3724637.5,3733052.4,624813.75,2849742,3093447,851612.25,631190.5,883310.4,4.07E+00
4,-2,1,0,1479506,3736512.5,3733527.6,624685,2851170,3095255.8,854821,641256.7,882357.6,4.06E+00
4,-2,1,0,1475600,3714912.5,3734689.2,624187.5,2854054,3096173.5,851412.5,618739,880635.2,4.07E+00
4,-2,1,0,1476244,3722637.5,3745117.2,624568.75,2850666,3090999.8,851675.25,631637.7,894451.2,4.07E+00
4,-2,1,0,1478386,3731462.5,3729752.4,624382.5,2859304,3090228.4,854003.5,641234.1,870448.4,4.06E+00
4,-2,1,0,1476062,3707387.5,3728353.2,623773.75,2851912,3090321.5,852288.25,617066,876441.2,4.07E+00
4,-2,1,0,1475978,3726812.5,3745737.6,624526.25,2852430,3093274.1,851451.75,633538.4,893307.6,4.05E+00
4,-2,1,0,1480388,3721262.5,3735639.6,624326.25,2857260,3093939.1,856061.75,627323.4,878379.6,4.05E+00
4,-2,1,0,1477854,3709437.5,3724657.2,624325,2851590,3094657.3,853529,614780.2,873067.2,4.04E+00
4,-2,1,0,1475152,3716737.5,3723997.2,624301.25,2857288,3094497.7,850850.75,622239.8,866709.2,4.04E+00
4,-2,1,0,1475474,3722262.5,3726320.4,624378.75,2852318,3090946.6,851095.25,631315.9,874002.4,4.04E+00
4,-2,1,0,1478946,3720212.5,3736194,624542.5,2843890,3100895,854403.5,619317.5,892304,4.04E+00
4,-2,1,0,1477000,3714062.5,3731296.8,624076.25,2852780,3089550.1,852923.75,624512.4,878516.8,4.03E+00
4,-2,1,0,1477000,3722475,3742543.2,624615,2853494,3089709.7,852385,632765.3,889049.2,4.04E+00
4,-2,1,0,1477924,3721262.5,3733620,624232.5,2850820,3095681.4,853691.5,625581.1,882800,4.03E+00
4,-2,1,0,1477798,3725625,3725172,624345,2854670,3089310.7,853453,636314.3,870502,4.04E+00
4,-2,1,0,1475810,3710775,3731032.8,623757.5,2850484,3088193.5,852052.5,622581.5,880548.8,4.04E+00
4,-2,1,0,1478344,3729512.5,3743968.8,624492.5,2852710,3101693,853851.5,627819.5,891258.8,4.03E+00
4,-2,1,0,1476832,3723300,3738873.6,624050,2853676,3090268.3,852782,633031.7,885197.6,4.03E+00
4,-2,1,0,1476860,3712475,3724591.2,624213.75,2851268,3097822.7,852646.25,614652.3,873323.2,4.03E+00
4,-2,1,0,1477966,3722187.5,3740563.2,624217.5,2846256,3098900,853748.5,623287.5,894307.2,4.02E+00
4,-2,1,0,1477154,3735475,3742305.6,624168.75,2860746,3100442.8,852985.25,635032.2,881559.6,4.03E+00
4,-2,1,0,1473976,3710687.5,3725053.2,623718.75,2848006,3099219.2,850257.25,611468.3,877047.2,4.04E+00
4,-2,1,0,1476860,3720125,3731798.4,624333.75,2851002,3090401.3,852526.25,629723.7,880796.4,4.04E+00
4,-2,1,0,1477952,3708175,3730742.4,624636.25,2853452,3095841,853315.75,612334,877290.4,4.03E+00
4,-2,1,0,1475852,3725962.5,3734544,624013.75,2853466,3094604.1,851838.25,631358.4,881078,4.03E+00
4,-2,1,0,1475306,3720487.5,3728379.6,624076.25,2847964,3094577.5,851229.75,625910,880415.6,4.03E+00
4,-2,1,0,1477462,3742050,3731112,624360,2855874,3094245,853102,647805,875238,4.03E+00
4,-2,1,0,1478260,3727712.5,3728538,623826.25,2854180,3087089.6,854433.75,640622.9,874358,4.04E+00
4,-2,1,0,1475698,3713662.5,3734544,626607.5,2844548,3097649.8,849090.5,616012.7,889996,4.03E+00
4,-2,1,0,1476636,3733062.5,3742160.4,624241.25,2855426,3090853.5,852394.75,642209,886734.4,4.03E+00
4,-2,1,0,1479520,3733612.5,3723706.8,624651.25,2857932,3093646.5,854868.75,639966,865774.8,4.03E+00
4,-2,1,0,1476664,3718450,3720842.4,623756.25,2856476,3095016.4,852907.75,623433.6,864366.4,4.03E+00
4,-2,1,0,1478036,3715137.5,3733065.6,623811.25,2855482,3090228.4,854224.75,624909.1,877583.6,4.03E+00
4,-2,1,0,1477868,3729762.5,3741474,624062.5,2848034,3099990.6,853805.5,629771.9,893440,4.03E+00
4,-2,1,0,1476580,3722100,3729739.2,623875,2850484,3091571.7,852705,630528.3,879255.2,4.03E+00
4,-2,1,0,1476146,3731787.5,3724195.2,623631.25,2853802,3088353.1,852514.75,643434.4,870393.2,4.03E+00
4,-2,1,0,1475600,3724262.5,3732550.8,624120,2854530,3091478.6,851480,632783.9,878020.8,4.03E+00
4,-2,1,0,1479226,3730712.5,3739111.2,624471.25,2851772,3090122,854754.75,640590.5,887339.2,4.04E+00
4,-2,1,0,1474984,3720562.5,3722584.8,624072.5,2852136,3098141.9,850911.5,622420.6,870448.8,4.03E+00
4,-2,1,0,1473990,3720375,3724604.4,623960,2846760,3095960.7,850030,624414.3,877844.4,4.03E+00
4,-2,1,0,1479856,3726200,3738622.8,624376.25,2853354,3097104.5,855479.75,629095.5,885268.8,4.03E+00
4,-2,1,0,1476482,3717187.5,3735758.4,623707.5,2858142,3092569.2,852774.5,624618.3,877616.4,4.02E+00
4,-2,1,0,1475236,3721175,3722994,624060,2850792,3096120.3,851176,625054.7,872202,4.04E+00
4,-2,1,0,1476090,3719712.5,3736946.4,623757.5,2848510,3090534.3,852332.5,629178.2,888436.4,4.03E+00
4,-2,1,0,1478946,3727787.5,3730768.8,623707.5,2854040,3095628.2,855238.5,632159.3,876728.8,4.02E+00
4,-2,1,0,1477154,3717337.5,3728142,624027.5,2851702,3095215.9,853126.5,622121.6,876440,4.03E+00
4,-2,1,0,1474956,3719600,3726861.6,623608.75,2848328,3084097.1,851347.25,635502.9,878533.6,4.03E+00
4,-2,1,0,1478148,3737837.5,3737395.2,624262.5,2852808,3093380.5,853885.5,644457,884587.2,4.02E+00
4,-2,1,0,1479310,3725212.5,3739546.8,624113.75,2851114,3093420.4,855196.25,631792.1,888432.8,4.02E+00
4,-2,1,0,1477406,3722175,3723152.4,623861.25,2859752,3085001.5,853544.75,637173.5,863400.4,4.02E+00
4,-2,1,0,1474718,3715575,3727548,623548.75,2853158,3081038.1,851169.25,634536.9,874390,4.02E+00
4,-2,1,0,1477420,3713150,3740114.4,623340,2847012,3099817.7,854080,613332.3,893102.4,4.01E+00
4,-2,1,0,1477420,3706050,3732141.6,623816.25,2856168,3089949.1,853603.75,616100.9,875973.6,4.02E+00
4,-2,1,0,1475936,3721025,3733778.4,623710,2851772,3096944.9,852226,624080.1,882006.4,4.01E+00
4,-2,1,0,1476090,3730100,3733356,622828.75,2851422,3090840.2,853261.25,639259.8,881934,4.02E+00
4,-2,1,0,1477924,3726425,3739876.8,623641.25,2846662,3092063.8,854282.75,634361.2,893214.8,4.01E+00
4,-2,1,0,1477434,3711112.5,3730148.4,623665,2847390,3093513.5,853769,617599,882758.4,4.01E+00
4,-2,1,0,1475278,3718175,3727310.4,623516.25,2849224,3093274.1,851761.75,624900.9,878086.4,4.01E+00
4,-2,1,0,1476244,3717137.5,3731019.6,623733.75,2848062,3093553.4,852510.25,623584.1,882957.6,4.01E+00
4,-2,1,0,1478330,3725912.5,3732590.4,624017.5,2857946,3091013.1,854312.5,634899.4,874644.4,4.02E+00
4,-2,1,0,1477840,3718000,3728920.8,623333.75,2852234,3095189.3,854506.25,622810.7,876686.8,4.02E+00
4,-2,1,0,1476300,3714900,3724776,623862.5,2842602,3087462,852437.5,627438,882174,4.02E+00
4,-2,1,0,1475222,3729225,3732075.6,623656.25,2847334,3091545.1,851565.75,637679.9,884741.6,4.02E+00
4,-2,1,0,1476160,3720100,3726412.8,623716.25,2853774,3098274.9,852443.75,621825.1,872638.8,4.02E+00
4,-2,1,0,1478050,3720637.5,3718994.4,623425,2855482,3088073.8,854625,632563.7,863512.4,4.02E+00
4,-2,1,0,1475572,3723975,3747585.6,623622.5,2847110,3094949.9,851949.5,629025.1,900475.6,4.02E+00
4,-2,1,0,1477028,3721687.5,3734966.4,624186.25,2847768,3097982.3,852841.75,623705.2,887198.4,4.01E+00
4,-2,1,0,1477406,3718025,3719496,623507.5,2856938,3089882.6,853898.5,628142.4,862558,4.02E+00
4,-2,1,0,1473668,3721837.5,3728683.2,623576.25,2846228,3093021.4,850091.75,628816.1,882455.2,4.01E+00
4,-2,1,0,1475348,3726325,3740114.4,623995,2848790,3098966.5,851353,627358.5,891324.4,4.02E+00
4,-2,1,0,1476916,3721100,3742411.2,623981.25,2850960,3093686.4,852934.75,627413.6,891451.2,4.02E+00
4,-2,1,0,1479058,3725137.5,3729224.4,623476.25,2861670,3088778.7,855581.75,636358.8,867554.4,4.01E+00
4,-2,1,0,1475838,3701425,3735969.6,623567.5,2850288,3094378,852270.5,607047,885681.6,4.02E+00
4,-2,1,0,1477196,3736262.5,3739824,623732.5,2852192,3092635.7,853463.5,643626.8,887632,4.02E+00
4,-2,1,0,1478596,3721650,3730306.8,623378.75,2852584,3091851,855217.25,629799,877722.8,4.01E+00
4,-2,1,0,1473976,3718737.5,3727310.4,623327.5,2847782,3095029.7,850648.5,623707.8,879528.4,4.00E+00
4,-2,1,0,1475964,3723875,3735547.2,623371.25,2848090,3095348.9,852592.75,628526.1,887457.2,4.01E+00
4,-2,1,0,1478820,3725987.5,3748918.8,623697.5,2855986,3091957.4,855122.5,634030.1,892932.8,4.01E+00
4,-2,1,0,1478414,3715950,3726610.8,623642.5,2852290,3095402.1,854771.5,620547.9,874320.8,4.01E+00
4,-2,1,0,1476062,3712825,3728854.8,624060,2849420,3093154.4,852002,619670.6,879434.8,4.00E+00
4,-2,1,0,1475768,3722450,3728564.4,623853.75,2847684,3088592.5,851914.25,633857.5,880880.4,4.01E+00
4,-2,1,0,1475726,3720050,3741936,624322.5,2845948,3098088.7,851403.5,621961.3,895988,4.01E+00
4,-2,1,0,1477280,3719362.5,3718123.2,623635,2851184,3091026.4,853645,628336.1,866939.2,4.02E+00
4,-2,1,0,1476496,3725700,3728102.4,623621.25,2848664,3085866,852874.75,639834,879438.4,4.02E+00
4,-1,2,0,1006600,3250000,3181200,1211250,3640000,3848000,-204650,-598000,-458800,4.07E+00
4,-1,2,0,1003800,3263000,3181200,1212500,3654000,3861000,-208700,-598000,-472800,4.07E+00
4,-1,2,0,1003800,3250000,3181200,1212500,3640000,3861000,-208700,-611000,-458800,4.06E+00
4,-1,2,0,1002400,3250000,3168000,1208750,3640000,3861000,-206350,-611000,-472000,4.06E+00
4,-1,2,0,1001000,3250000,3168000,1208750,3640000,3848000,-207750,-598000,-472000,4.07E+00
4,-1,2,0,1001000,3263000,3181200,1210000,3626000,3874000,-209000,-611000,-444800,4.06E+00
4,-1,2,0,1001000,3263000,3168000,1210000,3640000,3848000,-209000,-585000,-472000,4.06E+00
4,-1,2,0,1001000,3250000,3181200,1206250,3640000,3861000,-205250,-611000,-458800,4.06E+00
4,-1,2,0,1001000,3250000,3168000,1206250,3626000,3848000,-205250,-598000,-458000,4.06E+00
4,-1,2,0,998200,3250000,3181200,1205000,3626000,3848000,-206800,-598000,-444800,4.06E+00
4,-1,2,0,1001000,3263000,3181200,1207500,3640000,3861000,-206500,-598000,-458800,4.07E+00
4,-1,2,0,1001000,3250000,3168000,1208750,3640000,3848000,-207750,-598000,-472000,4.06E+00
4,-1,2,0,999600,3250000,3168000,1206250,3626000,3861000,-206650,-611000,-458000,4.06E+00
4,-1,2,0,999600,3250000,3168000,1205000,3640000,3861000,-205400,-611000,-472000,4.06E+00
4,-1,2,0,998200,3250000,3168000,1206250,3640000,3861000,-208050,-611000,-472000,4.06E+00
4,-1,2,0,999600,3250000,3181200,1207500,3626000,3874000,-207900,-624000,-444800,4.06E+00
4,-1,2,0,998200,3250000,3168000,1208750,3626000,3861000,-210550,-611000,-458000,4.06E+00
4,-1,2,0,999600,3237000,3168000,1205000,3640000,3848000,-205400,-611000,-472000,4.06E+00
4,-1,2,0,998200,3263000,3168000,1205000,3640000,3848000,-206800,-585000,-472000,4.06E+00
4,-1,2,0,998200,3263000,3168000,1206250,3640000,3848000,-208050,-585000,-472000,4.05E+00
4,-1,2,0,998200,3250000,3168000,1207500,3626000,3861000,-209300,-611000,-458000,4.05E+00
4,-1,2,0,996800,3237000,3168000,1205000,3626000,3848000,-208200,-611000,-458000,4.06E+00
4,-1,2,0,996800,3250000,3181200,1205000,3640000,3861000,-208200,-611000,-458800,4.05E+00
4,-1,2,0,998200,3263000,3168000,1207500,3640000,3848000,-209300,-585000,-472000,4.06E+00
4,-1,2,0,998200,3250000,3168000,1207500,3626000,3848000,-209300,-598000,-458000,4.05E+00
4,-1,2,0,998200,3250000,3168000,1206250,3626000,3861000,-208050,-611000,-458000,4.04E+00
4,-1,2,0,996800,3250000,3168000,1203750,3626000,3861000,-206950,-611000,-458000,4.04E+00
4,-1,2,0,996800,3250000,3168000,1205000,3640000,3835000,-208200,-585000,-472000,4.04E+00
4,-1,2,0,998200,3250000,3181200,1205000,3640000,3861000,-206800,-611000,-458800,4.04E+00
4,-1,2,0,998200,3250000,3168000,1207500,3626000,3861000,-209300,-611000,-458000,4.04E+00
4,-1,2,0,996800,3250000,3181200,1206250,3640000,3848000,-209450,-598000,-458800,4.06E+00
4,-1,2,0,998200,3250000,3168000,1203750,3640000,3848000,-205550,-598000,-472000,4.05E+00
4,-1,2,0,996800,3263000,3168000,1206250,3626000,3861000,-209450,-598000,-458000,4.05E+00
4,-1,2,0,998200,3250000,3181200,1206250,3626000,3848000,-208050,-598000,-444800,4.06E+00
